question_id,question_order,max_score,exam_answer_id,subject_id,human_score,deepseek-v4-flash,deepseek-v4-pro,flash_pro_abs_diff,flash_abs_error,pro_abs_error,best_abs_error,worst_abs_error,mean_ai_score,mean_ai_abs_error,mean_ai_diff
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,2986,S004,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,2990,S119,4.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,4.5,0.5,0.5
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3004,S099,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3048,S048,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3119,S073,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3133,S082,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3149,S077,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3150,S003,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3205,S087,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3233,S008,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3261,S012,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3298,S035,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3319,S049,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3388,S078,5.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,-1.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3402,S114,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3446,S065,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3467,S123,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3502,S092,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3504,S019,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3515,S055,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3535,S072,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3572,S084,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3594,S113,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3618,S026,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3652,S029,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3666,S043,5.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,-1.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3711,S052,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3719,S117,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3748,S033,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3763,S090,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3784,S100,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3809,S058,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3838,S094,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3839,S086,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3847,S067,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3859,S031,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3877,S040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3914,S059,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3925,S075,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,3957,S106,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4038,S013,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4043,S108,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4049,S010,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4058,S053,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4069,S080,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4159,S037,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4165,S034,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4177,S079,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4219,S051,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4386,S093,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4422,S105,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4454,S103,6.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,-1.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4459,S074,4.0,6.0,5.0,1.0,2.0,1.0,1.0,2.0,5.5,1.5,1.5
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4470,S039,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4476,S062,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4512,S076,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4628,S016,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4893,S083,5.5,5.0,5.0,0.0,0.5,0.5,0.5,0.5,5.0,0.5,-0.5
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,4989,S110,6.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,5.5,0.5,-0.5
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,5014,S116,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,5265,S057,6.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,5505,S061,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,5554,S017,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,5711,S025,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6022,S054,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6078,S122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6091,S002,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6211,S104,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6222,S095,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6322,S021,4.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6364,S007,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6399,S112,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6603,S068,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
bcfce196-f980-45ec-9dfb-16ca53c1c6bf,10,6.0,6628,S066,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2370,S005,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2395,S074,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2504,S010,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2581,S124,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2654,S038,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2671,S072,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2713,S041,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2720,S003,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2867,S113,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2939,S089,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,2967,S094,1.5,1.0,0.0,1.0,0.5,1.5,0.5,1.5,0.5,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3140,S011,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3156,S107,1.5,0.0,0.0,0.0,1.5,1.5,1.5,1.5,0.0,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3365,S020,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3422,S042,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3431,S100,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3538,S006,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3570,S015,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3633,S063,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3651,S036,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3661,S087,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3663,S022,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3692,S077,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3715,S109,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3739,S018,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3742,S116,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3788,S024,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3800,S028,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3834,S069,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3886,S120,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3897,S111,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3900,S093,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,3994,S125,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4003,S049,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4006,S030,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4035,S085,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4081,S101,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4126,S088,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4128,S061,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4158,S070,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4162,S060,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4167,S027,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4172,S121,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4179,S119,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4189,S114,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4195,S075,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4269,S126,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4290,S044,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4321,S017,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4343,S048,1.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4344,S073,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4347,S099,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4369,S082,1.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4411,S091,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4447,S065,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4485,S096,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4493,S035,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4501,S090,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4558,S055,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4611,S019,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4627,S092,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4649,S117,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4663,S040,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4695,S045,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4738,S059,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4810,S104,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4819,S052,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4859,S098,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4876,S012,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4877,S047,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4896,S013,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4908,S054,1.5,1.0,0.0,1.0,0.5,1.5,0.5,1.5,0.5,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4921,S112,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4925,S106,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4929,S056,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4936,S122,1.5,1.0,0.0,1.0,0.5,1.5,0.5,1.5,0.5,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4974,S031,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,4994,S014,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.5,1.5,-1.5
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5018,S007,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5111,S050,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5115,S026,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5127,S033,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5130,S115,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5139,S067,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5150,S004,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5171,S053,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5174,S008,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5179,S051,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
cb495b8c-586a-4245-a4c6-a4e19e5abe38,18,2.0,5251,S071,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
