question_id,question_order,max_score,exam_answer_id,subject_id,human_score,deepseek-v4-flash,deepseek-v4-pro,flash_pro_abs_diff,flash_abs_error,pro_abs_error,mean_ai_score,mean_ai_abs_error,worst_abs_error
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11633,S077,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11652,S117,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11656,S023,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11657,S090,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11698,S057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11716,S071,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11760,S072,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11761,S082,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11767,S073,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11770,S064,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11776,S094,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11818,S052,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11830,S035,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11839,S008,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11840,S040,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11842,S123,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11857,S121,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11905,S080,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11927,S098,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11941,S058,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,11967,S097,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12014,S059,2.5,3.0,3.0,0.0,0.5,0.5,3.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12033,S076,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12139,S066,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12197,S044,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12263,S056,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12276,S083,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12311,S037,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12361,S110,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12427,S081,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12463,S128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12522,S038,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12585,S115,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12836,S122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,12877,S109,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13060,S016,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13126,S017,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13256,S087,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13336,S031,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13354,S021,1.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13513,S039,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13753,S002,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,13867,S068,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,14051,S013,2.5,3.0,3.0,0.0,0.5,0.5,3.0,0.5,0.5
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,14748,S104,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,14950,S100,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,16120,S054,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
de117ea3-bbad-4bd2-9aff-86840d03ef2d,4,3.0,16162,S074,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,10948,S074,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,10979,S064,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11005,S022,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11047,S115,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11133,S021,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11146,S073,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11162,S124,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11186,S084,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11197,S003,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11247,S014,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11262,S005,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11299,S111,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11303,S114,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11383,S081,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11396,S020,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11422,S125,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11462,S060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11479,S042,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11490,S027,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11491,S106,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11494,S048,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11496,S051,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11499,S113,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11529,S103,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11531,S024,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11540,S120,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11545,S043,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11557,S116,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11565,S046,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11573,S108,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11574,S102,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11576,S085,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11579,S093,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11581,S099,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11592,S012,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11595,S049,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11627,S006,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11636,S089,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11640,S088,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11660,S091,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11661,S018,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11662,S034,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11665,S010,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11667,S092,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11672,S004,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11680,S030,1.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11683,S119,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11684,S107,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11700,S126,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11704,S086,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11709,S015,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11714,S019,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11722,S075,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11726,S041,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11727,S050,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11730,S009,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11737,S070,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11740,S069,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11742,S036,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11750,S047,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11752,S101,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11753,S033,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11762,S112,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11779,S055,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11794,S007,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11795,S090,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11804,S053,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11816,S062,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11825,S079,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11828,S065,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11833,S095,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11849,S067,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11859,S057,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11864,S077,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11865,S029,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11881,S045,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11891,S117,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11907,S071,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11932,S023,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11938,S063,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11951,S094,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11959,S072,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,11990,S035,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12000,S040,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12012,S118,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12028,S082,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12080,S105,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12092,S008,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12098,S052,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12106,S098,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12122,S059,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12133,S121,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12147,S080,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12157,S123,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12158,S078,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12204,S097,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12235,S076,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12324,S066,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12334,S058,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12432,S128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12467,S056,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12494,S044,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12565,S110,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12597,S037,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12671,S038,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12747,S122,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,12850,S109,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13215,S087,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13459,S039,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13470,S017,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13659,S016,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13781,S031,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13960,S002,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,13996,S013,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,14415,S100,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,14471,S104,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,14499,S068,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,16103,S054,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
df612ec1-2475-4919-9f33-0fc639c9507a,5,2.0,16203,S083,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11003,S017,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11522,S013,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11681,S014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11793,S003,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11797,S109,2.0,2.0,3.0,1.0,0.0,1.0,2.5,0.5,1.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11845,S084,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11856,S115,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11863,S005,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11892,S074,2.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11933,S068,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,11969,S104,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12021,S100,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12035,S111,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12150,S060,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12160,S114,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12181,S118,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12328,S020,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12342,S125,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12448,S011,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
e74dd4e1-7f62-4da6-b965-e65834bf10fc,15,3.0,12474,S087,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
